date,time,title,full_price,reduced,free,total,datetime,giorno_settimana,mese,anno,ora,fascia_oraria,stagione,weekend,festività,data_str,temp_max,temp_min,precip_mm,genres,keywords,cast,director,vote_average,popularity
2024-06-13,20:30,If,32.0,0.0,1.0,33.0,2024-06-13 20:30:00,giovedì,6,2024,20,sera,estate,False,Nessuna,2024-06-13,21.6,12.1,3.8,"['Comedy', 'Fantasy', 'Family']","['friendship', 'imaginary friend', 'aftercreditsstinger', 'imaginary', 'live action and animation', 'imagination']","['Cailey Fleming', 'Ryan Reynolds', 'John Krasinski']",John Krasinski,7.051,13.6251
2024-06-15,20:30,Furiosa,1.0,2.0,0.0,3.0,2024-06-15 20:30:00,sabato,6,2024,20,sera,estate,True,Nessuna,2024-06-15,21.6,12.8,1.4,"['Action', 'Science Fiction', 'Adventure']","['chase', 'post-apocalyptic future', 'warlord', 'prequel', 'wasteland', 'spin off', 'struggle for survival', 'desert', 'tyrant', 'tyranny', 'masculinity', 'grim', 'revenge murderer', 'mother daughter relationship', 'anxious', 'child abduction', 'car', 'bold', 'brisk']","['Anya Taylor-Joy', 'Chris Hemsworth', 'Tom Burke']",George Miller,7.48,18.0025
2024-06-16,20:30,Furiosa,3.0,1.0,0.0,4.0,2024-06-16 20:30:00,domenica,6,2024,20,sera,estate,True,Nessuna,2024-06-16,22.9,13.2,1.0,"['Action', 'Science Fiction', 'Adventure']","['chase', 'post-apocalyptic future', 'warlord', 'prequel', 'wasteland', 'spin off', 'struggle for survival', 'desert', 'tyrant', 'tyranny', 'masculinity', 'grim', 'revenge murderer', 'mother daughter relationship', 'anxious', 'child abduction', 'car', 'bold', 'brisk']","['Anya Taylor-Joy', 'Chris Hemsworth', 'Tom Burke']",George Miller,7.48,18.0025
2024-06-19,20:30,Inside Out 2,61.0,224.0,4.0,289.0,2024-06-19 20:30:00,mercoledì,6,2024,20,sera,estate,False,Nessuna,2024-06-19,29.9,18.0,0.0,"['Animation', 'Adventure', 'Comedy', 'Family']","['sadness', 'disgust', 'sequel', 'computer animation', 'teenage girl', 'fear', 'anger', 'envy', 'aftercreditsstinger', 'duringcreditsstinger', 'emotions', 'embarrasment', 'anxious', 'joy', 'anxiety', 'cliché']","['Amy Poehler', 'Maya Hawke', 'Kensington Tallman']",Kelsey Mann,7.555,42.455
2024-06-22,20:30,Inside Out 2,81.0,181.0,3.0,265.0,2024-06-22 20:30:00,sabato,6,2024,20,sera,estate,True,Nessuna,2024-06-22,27.7,15.9,6.0,"['Animation', 'Adventure', 'Comedy', 'Family']","['sadness', 'disgust', 'sequel', 'computer animation', 'teenage girl', 'fear', 'anger', 'envy', 'aftercreditsstinger', 'duringcreditsstinger', 'emotions', 'embarrasment', 'anxious', 'joy', 'anxiety', 'cliché']","['Amy Poehler', 'Maya Hawke', 'Kensington Tallman']",Kelsey Mann,7.555,42.455
2024-06-23,17:00,Inside Out 2,103.0,187.0,9.0,299.0,2024-06-23 17:00:00,domenica,6,2024,17,pomeriggio,estate,True,Nessuna,2024-06-23,20.6,16.1,28.2,"['Animation', 'Adventure', 'Comedy', 'Family']","['sadness', 'disgust', 'sequel', 'computer animation', 'teenage girl', 'fear', 'anger', 'envy', 'aftercreditsstinger', 'duringcreditsstinger', 'emotions', 'embarrasment', 'anxious', 'joy', 'anxiety', 'cliché']","['Amy Poehler', 'Maya Hawke', 'Kensington Tallman']",Kelsey Mann,7.555,42.455
2024-06-23,20:30,Inside Out 2,102.0,177.0,9.0,288.0,2024-06-23 20:30:00,domenica,6,2024,20,sera,estate,True,Nessuna,2024-06-23,20.6,16.1,28.2,"['Animation', 'Adventure', 'Comedy', 'Family']","['sadness', 'disgust', 'sequel', 'computer animation', 'teenage girl', 'fear', 'anger', 'envy', 'aftercreditsstinger', 'duringcreditsstinger', 'emotions', 'embarrasment', 'anxious', 'joy', 'anxiety', 'cliché']","['Amy Poehler', 'Maya Hawke', 'Kensington Tallman']",Kelsey Mann,7.555,42.455
2024-09-21,20:30,CATTIVISSIMO ME 4,42.0,91.0,2.0,135.0,2024-09-21 20:30:00,sabato,9,2024,20,sera,autunno,True,Nessuna,2024-09-21,21.4,11.7,1.4,"['Family', 'Comedy', 'Animation', 'Science Fiction']","['superhero', 'villain', 'sequel', 'super villain', 'aftercreditsstinger', 'duringcreditsstinger', 'kids', 'calm', 'illumination']","['Steve Carell', 'Kristen Wiig', 'Will Ferrell']",Chris Renaud,7.0,41.6793
2024-09-22,20:30,CATTIVISSIMO ME 4,9.0,4.0,0.0,13.0,2024-09-22 20:30:00,domenica,9,2024,20,sera,autunno,True,Nessuna,2024-09-22,21.4,10.8,0.0,"['Family', 'Comedy', 'Animation', 'Science Fiction']","['superhero', 'villain', 'sequel', 'super villain', 'aftercreditsstinger', 'duringcreditsstinger', 'kids', 'calm', 'illumination']","['Steve Carell', 'Kristen Wiig', 'Will Ferrell']",Chris Renaud,7.0,41.6793
2024-09-28,20:30,PERICOLOSAMENTE VICINI,35.0,18.0,0.0,53.0,2024-09-28 20:30:00,sabato,9,2024,20,sera,autunno,True,Nessuna,2024-09-28,19.6,11.6,4.1,['Documentary'],[],[],Andreas Pichler,7.8,0.0814
2024-09-29,17:00,CATTIVISSIMO ME 4,56.0,109.0,5.0,170.0,2024-09-29 17:00:00,domenica,9,2024,17,pomeriggio,autunno,True,Nessuna,2024-09-29,17.5,8.1,0.0,"['Family', 'Comedy', 'Animation', 'Science Fiction']","['superhero', 'villain', 'sequel', 'super villain', 'aftercreditsstinger', 'duringcreditsstinger', 'kids', 'calm', 'illumination']","['Steve Carell', 'Kristen Wiig', 'Will Ferrell']",Chris Renaud,7.0,41.6793
2024-09-29,20:30,PERICOLOSAMENTE VICINI,28.0,12.0,0.0,40.0,2024-09-29 20:30:00,domenica,9,2024,20,sera,autunno,True,Nessuna,2024-09-29,17.5,8.1,0.0,['Documentary'],[],[],Andreas Pichler,7.8,0.0814
2024-10-05,20:30,Joker: Folie à Deux,40.0,43.0,0.0,83.0,2024-10-05 20:30:00,sabato,10,2024,20,sera,autunno,True,Nessuna,2024-10-05,15.1,8.6,1.4,"['Drama', 'Crime', 'Thriller']","['asylum', 'villain', 'musical', 'insane asylum', 'based on comic', 'sequel', 'courtroom', 'mental illness', 'madness', 'super villain', 'supervillain', '1980s', 'prisoner abuse', 'dark romance', 'jukebox musical', 'romantic']","['Joaquin Phoenix', 'Lady Gaga', 'Brendan Gleeson']",Todd Phillips,5.433,10.8081
2024-10-06,20:30,Joker: Folie à Deux,29.0,21.0,0.0,50.0,2024-10-06 20:30:00,domenica,10,2024,20,sera,autunno,True,Nessuna,2024-10-06,15.5,7.6,0.0,"['Drama', 'Crime', 'Thriller']","['asylum', 'villain', 'musical', 'insane asylum', 'based on comic', 'sequel', 'courtroom', 'mental illness', 'madness', 'super villain', 'supervillain', '1980s', 'prisoner abuse', 'dark romance', 'jukebox musical', 'romantic']","['Joaquin Phoenix', 'Lady Gaga', 'Brendan Gleeson']",Todd Phillips,5.433,10.8081
2024-10-09,20:30,VERMIGLIO ,155.0,139.0,3.0,297.0,2024-10-09 20:30:00,mercoledì,10,2024,20,sera,autunno,False,Nessuna,2024-10-09,20.1,10.5,0.6,['Drama'],"['mountain village', '1940s', 'romantic drama', 'dramatic']","['Tommaso Ragno', 'Giuseppe De Domenico', 'Roberta Rovelli']",Maura Delpero,7.1,4.5331
2024-10-12,20:30,IL ROBOT SELVAGGIO,38.0,49.0,1.0,88.0,2024-10-12 20:30:00,sabato,10,2024,20,sera,autunno,True,Nessuna,2024-10-12,17.9,8.5,0.0,"['Animation', 'Science Fiction', 'Family']","['villain', 'robot', ""based on children's book"", 'female villain', 'aftercreditsstinger', 'duringcreditsstinger', 'kids', 'adopted son', 'traditional parenting', 'adoring']","[""Lupita Nyong'o"", 'Pedro Pascal', 'Kit Connor']",Chris Sanders,8.316,32.034
2024-10-13,17:00,IL ROBOT SELVAGGIO,59.0,89.0,3.0,151.0,2024-10-13 17:00:00,domenica,10,2024,17,pomeriggio,autunno,True,Nessuna,2024-10-13,18.1,9.8,0.0,"['Animation', 'Science Fiction', 'Family']","['villain', 'robot', ""based on children's book"", 'female villain', 'aftercreditsstinger', 'duringcreditsstinger', 'kids', 'adopted son', 'traditional parenting', 'adoring']","[""Lupita Nyong'o"", 'Pedro Pascal', 'Kit Connor']",Chris Sanders,8.316,32.034
2024-10-13,20:30,VERMIGLIO,130.0,88.0,1.0,219.0,2024-10-13 20:30:00,domenica,10,2024,20,sera,autunno,True,Nessuna,2024-10-13,18.1,9.8,0.0,['Drama'],"['mountain village', '1940s', 'romantic drama', 'dramatic']","['Tommaso Ragno', 'Giuseppe De Domenico', 'Roberta Rovelli']",Maura Delpero,7.1,4.5331
2024-10-16,20:30,THE BEAT BOMB,10.0,7.0,2.0,19.0,2024-10-16 20:30:00,mercoledì,10,2024,20,sera,autunno,False,Nessuna,2024-10-16,21.4,12.1,3.4,['Documentary'],[],['Lawrence Ferlinghetti'],Ferdinando Vicentini Orgnani,0.0,0.0393
2024-10-19,20:30,Joker: Folie à Deux,15.0,21.0,0.0,36.0,2024-10-19 20:30:00,sabato,10,2024,20,sera,autunno,True,Nessuna,2024-10-19,17.7,11.4,19.7,"['Drama', 'Crime', 'Thriller']","['asylum', 'villain', 'musical', 'insane asylum', 'based on comic', 'sequel', 'courtroom', 'mental illness', 'madness', 'super villain', 'supervillain', '1980s', 'prisoner abuse', 'dark romance', 'jukebox musical', 'romantic']","['Joaquin Phoenix', 'Lady Gaga', 'Brendan Gleeson']",Todd Phillips,5.433,10.8081
2024-10-20,17:00,IL ROBOT SELVAGGIO,45.0,76.0,5.0,126.0,2024-10-20 17:00:00,domenica,10,2024,17,pomeriggio,autunno,True,Nessuna,2024-10-20,20.5,13.8,5.0,"['Animation', 'Science Fiction', 'Family']","['villain', 'robot', ""based on children's book"", 'female villain', 'aftercreditsstinger', 'duringcreditsstinger', 'kids', 'adopted son', 'traditional parenting', 'adoring']","[""Lupita Nyong'o"", 'Pedro Pascal', 'Kit Connor']",Chris Sanders,8.316,32.034
2024-10-20,20:30,FUGA IN NORMANDIA,27.0,53.0,0.0,80.0,2024-10-20 20:30:00,domenica,10,2024,20,sera,autunno,True,Nessuna,2024-10-20,20.5,13.8,5.0,"['History', 'Drama', 'War']",[],"['Michael Caine', 'Glenda Jackson', 'John Standing']",Oliver Parker,6.551,1.1361
2024-10-23,20:30,VITE PARALLELE,75.0,76.0,3.0,154.0,2024-10-23 20:30:00,mercoledì,10,2024,20,sera,autunno,False,Nessuna,2024-10-23,17.1,13.0,17.8,"['Drama', 'Crime', 'Thriller']","['sexism', 'based on true story', 'chile', 'secretary', 'domestic abuse', 'envy', '1950s', 'courtroom drama', 'murder of husband']","['Elisa Zulueta', 'Francisca Lewin', 'Gabriel Urzúa']",Maite Alberdi,6.0,1.6662
2024-10-26,20:30,MEGALOPOLIS,7.0,7.0,0.0,14.0,2024-10-26 20:30:00,sabato,10,2024,20,sera,autunno,True,Nessuna,2024-10-26,20.9,14.5,2.9,"['Science Fiction', 'Drama']","[""new year's eve"", 'epic', 'infidelity', 'suicide', 'widow', 'wedding reception', 'dystopia', 'mayor', 'attempted murder', 'architect', 'manipulation', 'seduction', 'satellite', 'utopia', 'politician', 'surrealism', 'riot', 'time', 'alcoholism', 'interracial relationship', 'disaster', 'mistress', 'stroke', 'uncle nephew relationship', 'cousin relationship', 'existentialism', 'hope for future', 'assassination attempt', 'death of wife', 'after disaster', 'wealthy family', 'mother daughter relationship', 'hopeful', 'tragic']","['Adam Driver', 'Giancarlo Esposito', 'Nathalie Emmanuel']",Francis Ford Coppola,5.212,5.537
2024-10-27,17:00,IL ROBOT SELVAGGIO,20.0,33.0,5.0,58.0,2024-10-27 17:00:00,domenica,10,2024,17,pomeriggio,autunno,True,Nessuna,2024-10-27,20.2,11.9,0.2,"['Animation', 'Science Fiction', 'Family']","['villain', 'robot', ""based on children's book"", 'female villain', 'aftercreditsstinger', 'duringcreditsstinger', 'kids', 'adopted son', 'traditional parenting', 'adoring']","[""Lupita Nyong'o"", 'Pedro Pascal', 'Kit Connor']",Chris Sanders,8.316,32.034
2024-10-27,20:30,MEGALOPOLIS,12.0,8.0,0.0,20.0,2024-10-27 20:30:00,domenica,10,2024,20,sera,autunno,True,Nessuna,2024-10-27,20.2,11.9,0.2,"['Science Fiction', 'Drama']","[""new year's eve"", 'epic', 'infidelity', 'suicide', 'widow', 'wedding reception', 'dystopia', 'mayor', 'attempted murder', 'architect', 'manipulation', 'seduction', 'satellite', 'utopia', 'politician', 'surrealism', 'riot', 'time', 'alcoholism', 'interracial relationship', 'disaster', 'mistress', 'stroke', 'uncle nephew relationship', 'cousin relationship', 'existentialism', 'hope for future', 'assassination attempt', 'death of wife', 'after disaster', 'wealthy family', 'mother daughter relationship', 'hopeful', 'tragic']","['Adam Driver', 'Giancarlo Esposito', 'Nathalie Emmanuel']",Francis Ford Coppola,5.212,5.537
2024-10-29,20:30,LARRY,0.0,0.0,0.0,0.0,2024-10-29 20:30:00,martedì,10,2024,20,sera,autunno,False,Nessuna,2024-10-29,20.3,11.8,0.0,['Drama'],[],"['Benett Vilmányi', 'Thuróczy Szabolcs', 'Anna Szandtner']",Szilárd Bernáth,6.7,0.0535
2024-10-30,20:30,CAMPO DI BATTAGLIA,12.0,11.0,2.0,25.0,2024-10-30 20:30:00,mercoledì,10,2024,20,sera,autunno,False,Nessuna,2024-10-30,19.9,10.6,0.0,"['Drama', 'History', 'War']",[],"['Alessandro Borghi', 'Gabriel Montesi', 'Federica Rosellini']",Gianni Amelio,6.425,0.4818
2024-10-31,20:30,CORALINE REMASTERED,7.0,30.0,3.0,40.0,2024-10-31 20:30:00,giovedì,10,2024,20,sera,autunno,False,Nessuna,2024-10-31,19.0,10.2,0.0,,,,,,
2024-10-31,22:30,LONGLEGS,6.0,9.0,0.0,15.0,2024-10-31 22:30:00,giovedì,10,2024,22,sera,autunno,False,Nessuna,2024-10-31,19.0,10.2,0.0,"['Crime', 'Horror', 'Thriller']","['homicide', 'fbi', 'religion and supernatural', 'haunting', 'satanism', 'barn', 'satanist', 'code', 'oregon, usa', 'flashback', 'murder', 'serial killer', 'religion', 'female protagonist', 'corpse', 'series of murders', 'violent death', 'killing spree', 'catholic', 'death', 'death in family', 'occult', 'macabre', 'satanic cult', 'clairvoyant', 'crime spree', 'rookie', 'crime investigation', 'manic', 'sadistic psychopath', 'unsettling', 'disturbed', 'scary doll', 'accomplice', '1990s', 'dread', 'creepy doll', 'psychological terror', 'singing in a car', 'haunted doll', 'homicide investigation', 'supernatural horror', 'female investigator', 'police procedural', 'children in danger', 'criminal plot', 'psychological horror', 'horrific crime', 'suspenseful', 'intense', 'horrified']","['Maika Monroe', 'Nicolas Cage', 'Blair Underwood']",Osgood Perkins,6.564,9.159
2024-11-01,17:00,CORALINE REMASTERED,12.0,26.0,2.0,40.0,2024-11-01 17:00:00,venerdì,11,2024,17,pomeriggio,autunno,True,Tutti i Santi,2024-11-01,18.7,11.1,0.0,,,,,,
2024-11-01,20:30,LONGLEGS,10.0,21.0,0.0,31.0,2024-11-01 20:30:00,venerdì,11,2024,20,sera,autunno,True,Tutti i Santi,2024-11-01,18.7,11.1,0.0,"['Crime', 'Horror', 'Thriller']","['homicide', 'fbi', 'religion and supernatural', 'haunting', 'satanism', 'barn', 'satanist', 'code', 'oregon, usa', 'flashback', 'murder', 'serial killer', 'religion', 'female protagonist', 'corpse', 'series of murders', 'violent death', 'killing spree', 'catholic', 'death', 'death in family', 'occult', 'macabre', 'satanic cult', 'clairvoyant', 'crime spree', 'rookie', 'crime investigation', 'manic', 'sadistic psychopath', 'unsettling', 'disturbed', 'scary doll', 'accomplice', '1990s', 'dread', 'creepy doll', 'psychological terror', 'singing in a car', 'haunted doll', 'homicide investigation', 'supernatural horror', 'female investigator', 'police procedural', 'children in danger', 'criminal plot', 'psychological horror', 'horrific crime', 'suspenseful', 'intense', 'horrified']","['Maika Monroe', 'Nicolas Cage', 'Blair Underwood']",Osgood Perkins,6.564,9.159
2024-11-02,17:00,BUFFALO KIDS,17.0,18.0,1.0,36.0,2024-11-02 17:00:00,sabato,11,2024,17,pomeriggio,autunno,True,Nessuna,2024-11-02,20.6,11.2,0.0,"['Animation', 'Adventure', 'Comedy', 'Family']","['new york city', 'based on novel or book', 'ocean liner', 'inheritance', 'orphan', 'cross country', 'governess', '19th century', ""children's adventure"", 'brother sister relationship', 'handicapped', 'railway', '1880s']","['Mia Pérez Ullod', 'Jaume Solà', 'Javier Cassi Gimeno']",Pedro Solís,6.9,3.2351
2024-11-02,20:30,VERMIGLIO,77.0,57.0,4.0,138.0,2024-11-02 20:30:00,sabato,11,2024,20,sera,autunno,True,Nessuna,2024-11-02,20.6,11.2,0.0,['Drama'],"['mountain village', '1940s', 'romantic drama', 'dramatic']","['Tommaso Ragno', 'Giuseppe De Domenico', 'Roberta Rovelli']",Maura Delpero,7.1,4.5331
2024-11-03,17:00,BUFFALO KIDS,17.0,24.0,5.0,46.0,2024-11-03 17:00:00,domenica,11,2024,17,pomeriggio,autunno,True,Nessuna,2024-11-03,17.7,10.3,0.0,"['Animation', 'Adventure', 'Comedy', 'Family']","['new york city', 'based on novel or book', 'ocean liner', 'inheritance', 'orphan', 'cross country', 'governess', '19th century', ""children's adventure"", 'brother sister relationship', 'handicapped', 'railway', '1880s']","['Mia Pérez Ullod', 'Jaume Solà', 'Javier Cassi Gimeno']",Pedro Solís,6.9,3.2351
2024-11-03,20:30,CAMPO DI BATTAGLIA ,13.0,26.0,0.0,39.0,2024-11-03 20:30:00,domenica,11,2024,20,sera,autunno,True,Nessuna,2024-11-03,17.7,10.3,0.0,"['Drama', 'History', 'War']",[],"['Alessandro Borghi', 'Gabriel Montesi', 'Federica Rosellini']",Gianni Amelio,6.425,0.4818
2024-11-09,20:30,PARTHENOPE,7.0,12.0,0.0,19.0,2024-11-09 20:30:00,sabato,11,2024,20,sera,autunno,True,Nessuna,2024-11-09,15.1,6.5,0.0,['Drama'],"['siren', 'brother sister relationship', 'mythical']","['Celeste Dalla Porta', 'Stefania Sandrelli', 'Gary Oldman']",Paolo Sorrentino,6.77,10.2566
2024-11-10,20:30,PARTHENOPE,9.0,20.0,0.0,29.0,2024-11-10 20:30:00,domenica,11,2024,20,sera,autunno,True,Nessuna,2024-11-10,16.1,7.8,0.0,['Drama'],"['siren', 'brother sister relationship', 'mythical']","['Celeste Dalla Porta', 'Stefania Sandrelli', 'Gary Oldman']",Paolo Sorrentino,6.77,10.2566
2024-11-17,20:30,THE APPRENTICE - LE ORIGINI DI TRUMP,7.0,8.0,0.0,15.0,2024-11-17 20:30:00,domenica,11,2024,20,sera,autunno,True,Nessuna,2024-11-17,13.0,5.0,0.0,,,,,,
2024-11-21,20:30,Maestro che promise il mare ,20.0,10.0,0.0,30.0,2024-11-21 20:30:00,giovedì,11,2024,20,sera,autunno,False,Nessuna,2024-11-21,6.3,-0.5,4.8,"['Drama', 'History']","['based on novel or book', 'professor', 'biography', 'teacher', 'school teacher', 'schoolteacher', '1930s', 'teaching children']","['Enric Auquer', 'Laia Costa', 'Luisa Gavasa']",Patricia Font,7.821,1.5809
2024-11-23,20:30,Gladiatore II,22.0,34.0,1.0,57.0,2024-11-23 20:30:00,sabato,11,2024,20,sera,autunno,True,Nessuna,2024-11-23,4.8,-5.2,0.0,"['Action', 'Adventure', 'Drama']","['epic', 'gladiator', 'roman empire', 'ancient rome', 'sequel', 'evil tyrant', 'sword and sandal', 'sword fighting', 'second part', 'arrogant']","['Paul Mescal', 'Denzel Washington', 'Pedro Pascal']",Ridley Scott,6.692,26.7822
2024-11-24,17:00,200% Lupo,21.0,30.0,0.0,51.0,2024-11-24 17:00:00,domenica,11,2024,17,pomeriggio,autunno,True,Nessuna,2024-11-24,6.6,1.2,0.0,"['Animation', 'Adventure', 'Fantasy', 'Family', 'Action', 'Comedy']",[],"['Samara Weaving', 'Jennifer Saunders', 'Ilai Swindells']",Alexs Stadermann,5.609,1.4614
2024-11-24,20:30,Gladiatore II,24.0,21.0,0.0,45.0,2024-11-24 20:30:00,domenica,11,2024,20,sera,autunno,True,Nessuna,2024-11-24,6.6,1.2,0.0,"['Action', 'Adventure', 'Drama']","['epic', 'gladiator', 'roman empire', 'ancient rome', 'sequel', 'evil tyrant', 'sword and sandal', 'sword fighting', 'second part', 'arrogant']","['Paul Mescal', 'Denzel Washington', 'Pedro Pascal']",Ridley Scott,6.692,26.7822
2024-11-27,20:30,Berlinguer,18.0,22.0,1.0,41.0,2024-11-27 20:30:00,mercoledì,11,2024,20,sera,autunno,False,Nessuna,2024-11-27,12.1,5.2,0.1,['Documentary'],[],[],Michele Mellara,8.7,0.0286
2024-12-01,17:00,200% Lupo,14.0,17.0,0.0,31.0,2024-12-01 17:00:00,domenica,12,2024,17,pomeriggio,inverno,True,Nessuna,2024-12-01,10.5,3.6,0.0,"['Animation', 'Adventure', 'Fantasy', 'Family', 'Action', 'Comedy']",[],"['Samara Weaving', 'Jennifer Saunders', 'Ilai Swindells']",Alexs Stadermann,5.609,1.4614
2024-12-01,20:30,Berlinguer,31.0,23.0,1.0,55.0,2024-12-01 20:30:00,domenica,12,2024,20,sera,inverno,True,Nessuna,2024-12-01,10.5,3.6,0.0,['Documentary'],[],[],Michele Mellara,8.7,0.0286
2024-12-06,20:30,Napoli -> New York,14.0,19.0,0.0,33.0,2024-12-06 20:30:00,venerdì,12,2024,20,sera,inverno,True,Nessuna,2024-12-06,8.8,1.4,2.8,['Drama'],[],"['Pierfrancesco Favino', 'Dea Lanzaro', 'Antonio Guerra']",Gabriele Salvatores,7.292,0.4331
2024-12-08,20:30,Napoli -> New York,31.0,16.0,0.0,47.0,2024-12-08 20:30:00,domenica,12,2024,20,sera,inverno,True,Immacolata Concezione,2024-12-08,5.8,2.6,23.7,['Drama'],[],"['Pierfrancesco Favino', 'Dea Lanzaro', 'Antonio Guerra']",Gabriele Salvatores,7.292,0.4331
2024-12-11,20:30,Iddu,3.0,9.0,0.0,12.0,2024-12-11 20:30:00,mercoledì,12,2024,20,sera,inverno,False,Nessuna,2024-12-11,5.6,-0.3,0.0,['Documentary'],[],[],Miriam Ernst,0.0,0.0338
2024-12-15,17:00,Wicked,26.0,43.0,3.0,72.0,2024-12-15 17:00:00,domenica,12,2024,17,pomeriggio,inverno,True,Nessuna,2024-12-15,6.9,-2.1,0.0,"['Drama', 'Romance', 'Fantasy']","['witch', 'dancing', 'based on novel or book', 'college', 'wish', 'musical', 'female friendship', 'bullying', 'based on play or musical', 'celebrity', 'prequel', 'singer', 'singing', 'corrupt politician', 'death in childbirth', 'fantasy world', 'wizard', 'gravity', 'discrimination', 'ostracism', 'woman in wheelchair', 'musical comedy', 'sister sister relationship', 'belonging', 'fantasy', 'stereoscopic film', 'romantic fantasy', 'assertive', 'baffled', 'cliché', 'compassionate', 'familiar', 'frightened']","['Cynthia Erivo', 'Ariana Grande', 'Jeff Goldblum']",Jon M. Chu,6.939,24.2024
2024-12-15,20:30,Gladiatore II,26.0,21.0,1.0,48.0,2024-12-15 20:30:00,domenica,12,2024,20,sera,inverno,True,Nessuna,2024-12-15,6.9,-2.1,0.0,"['Action', 'Adventure', 'Drama']","['epic', 'gladiator', 'roman empire', 'ancient rome', 'sequel', 'evil tyrant', 'sword and sandal', 'sword fighting', 'second part', 'arrogant']","['Paul Mescal', 'Denzel Washington', 'Pedro Pascal']",Ridley Scott,6.692,26.7822
2024-12-19,20:30,Giurato Numero 2,22.0,18.0,0.0,40.0,2024-12-19 20:30:00,giovedì,12,2024,20,sera,inverno,False,Nessuna,2024-12-19,7.8,2.3,4.3,"['Crime', 'Drama']","['jury duty', 'moral dilemma', 'murder trial', 'philosophical', 'courtroom drama']","['Nicholas Hoult', 'Toni Collette', 'J.K. Simmons']",Clint Eastwood,6.844,9.2779
2024-12-21,20:30,Oceania 2,28.0,137.0,3.0,168.0,2024-12-21 20:30:00,sabato,12,2024,20,sera,inverno,True,Nessuna,2024-12-21,2.9,-5.6,0.0,"['Animation', 'Adventure', 'Family', 'Comedy']","['sea', 'ocean', 'villain', 'musical', 'sequel', 'coming of age', 'duringcreditsstinger', 'hopeful']","['Auliʻi Cravalho', 'Dwayne Johnson', 'Hualālai Chung']",David G. Derrick Jr.,7.1,65.2729
2024-12-22,17:00,Oceania 2 ,86.0,194.0,13.0,293.0,2024-12-22 17:00:00,domenica,12,2024,17,pomeriggio,inverno,True,Nessuna,2024-12-22,5.5,-2.0,1.6,"['Animation', 'Adventure', 'Family', 'Comedy']","['sea', 'ocean', 'villain', 'musical', 'sequel', 'coming of age', 'duringcreditsstinger', 'hopeful']","['Auliʻi Cravalho', 'Dwayne Johnson', 'Hualālai Chung']",David G. Derrick Jr.,7.1,65.2729
2024-12-22,20:30,Giurato Numero 2,10.0,21.0,0.0,31.0,2024-12-22 20:30:00,domenica,12,2024,20,sera,inverno,True,Nessuna,2024-12-22,5.5,-2.0,1.6,"['Crime', 'Drama']","['jury duty', 'moral dilemma', 'murder trial', 'philosophical', 'courtroom drama']","['Nicholas Hoult', 'Toni Collette', 'J.K. Simmons']",Clint Eastwood,6.844,9.2779
2024-12-25,20:30,Cortina Express,19.0,10.0,1.0,30.0,2024-12-25 20:30:00,mercoledì,12,2024,20,sera,inverno,False,Natale,2024-12-25,6.9,-3.8,0.0,['Comedy'],[],"['Christian De Sica', 'Lillo Petrolo', 'Isabella Ferrari']",Eros Puglielli,5.048,0.2933
2024-12-26,17:00,Mufasa,107.0,128.0,6.0,241.0,2024-12-26 17:00:00,giovedì,12,2024,17,pomeriggio,inverno,False,Santo Stefano,2024-12-26,7.5,-1.6,0.0,"['Adventure', 'Family', 'Animation']","['friendship', 'paradise', 'lion', 'musical', 'prequel', 'jungle', 'told in flashback', 'betrayal by friend', 'chance meeting', 'live action remake', 'found family', 'lost']","['Aaron Pierre', 'Kelvin Harrison, Jr.', 'Tiffany Boone']",Barry Jenkins,7.375,36.6762
2024-12-26,20:30,Oceania 2,41.0,67.0,7.0,115.0,2024-12-26 20:30:00,giovedì,12,2024,20,sera,inverno,False,Santo Stefano,2024-12-26,7.5,-1.6,0.0,"['Animation', 'Adventure', 'Family', 'Comedy']","['sea', 'ocean', 'villain', 'musical', 'sequel', 'coming of age', 'duringcreditsstinger', 'hopeful']","['Auliʻi Cravalho', 'Dwayne Johnson', 'Hualālai Chung']",David G. Derrick Jr.,7.1,65.2729
2024-12-28,17:00,Piece By Piece,5.0,9.0,0.0,14.0,2024-12-28 17:00:00,sabato,12,2024,17,pomeriggio,inverno,True,Nessuna,2024-12-28,9.8,3.1,0.0,"['Animation', 'Documentary', 'Family', 'Music']","['musical', 'biography', 'coming of age', 'live action and animation', 'lego', 'music documentary', 'experimental documentary', 'animated documentary']","['Pharrell Williams', 'Chad Hugo', 'Gwen Stefani']",Morgan Neville,7.447,2.7924
2024-12-28,20:30,Conclave,55.0,29.0,1.0,85.0,2024-12-28 20:30:00,sabato,12,2024,20,sera,inverno,True,Nessuna,2024-12-28,9.8,3.1,0.0,"['Drama', 'Thriller']","['vatican (holy see)', 'pope', 'religion', 'election', 'roman catholic church', 'catholicism', 'questioning', 'cardinal', 'papal conclave', 'catholic monarchs']","['Ralph Fiennes', 'Stanley Tucci', 'John Lithgow']",Edward Berger,7.206,15.4108
